id,industry_lookup
99509443,餐館、餐廳
07634612,基本金屬表面處理
28294435,其他化學原材料及其製品批發
70849422,其他未分類化學製品製造
29186835,其他資料處理、主機及網站代管服務
81893310,糖果餅乾零售
70421320,不動產投資開發
42809201,其他未分類專業、科學及技術服務
23111056,汽車貨櫃貨運
28586720,一般事業廢棄物清除
80377631,遠洋漁撈
53584117,室內設計
10260428,找不到此統編
11660909,其他建築設備安裝
59358905,油漆粉刷、壁飾（紙）黏貼工程
84718007,油漆粉刷、壁飾（紙）黏貼工程
85619362,印刷
22533297,鋼板（捲）、鋼帶、鋼片製造
12233428,其他化學原材料製造
22253106,其他汽車零件製造
22391179,塗料製造
23332620,建材五金（基本金屬）批發
27373544,螺絲、螺帽及鉚釘製造
27587877,金屬製品表面處理
28289329,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
53592117,廢五金批發
75706009,鎖具及鑰匙製造
80090799,鋼鐵伸線
86437679,未分類其他通用機械設備製造
86438683,螺絲、螺帽及鉚釘製造
89659442,螺絲、螺帽及鉚釘製造
97237071,螺絲、螺帽及鉚釘製造
23076635,塑膠板、管材等製造
28610165,建材五金（基本金屬）批發
89890097,其他未分類金屬製品製造
16800838,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
23978727,未分類其他金屬加工處理
28581274,國產菸酒批發
80581893,鋼鐵伸線
86454661,建材五金（基本金屬）批發
86916349,建材五金（基本金屬）批發
89209404,消防設備批發
16253260,金屬結構製造
27227114,自有不動產買賣
53572674,其他資源物回收處理
54620105,其他水產品批發
59186431,豆腐批發
81097362,鋼鐵鍛品製造
83409989,船舶維修
84520906,資源回收物清除
85847859,人用西藥製造
86051267,建材五金（基本金屬）批發
22840979,其他基本金屬鑄造
28836494,餐廳
12883273,抽（通）風機製造
16005446,未分類其他通用機械設備製造
16240245,其他基本金屬鑄造
22218713,農林園藝用手工具製造
23660876,其他化學原材料及其製品批發
29009120,木材批發
29115831,一般事業廢棄物清除
45141883,畜肉批發
54622271,通訊傳播設備（電話、手機除外）批發
59281694,魚類批發
70514191,一般廢棄物處理
84692359,未分類其他製品製造
89408282,建材五金（基本金屬）批發
97206437,加工（精製）糖批發
16873206,建材五金（基本金屬）批發
42817292,印刷
54216528,鋼鐵伸線
81228857,其他金屬切削工具機製造
22813852,金屬手工具零售
22835413,金屬結構及建築組件批發
23651291,建材五金（基本金屬）批發
29004693,視唱中心（ＫＴＶ）
53041607,其他金屬建材批發
57978984,冷凍、通風、空調系統裝修工程
75904423,廢鋼鐵及廢五金處理
85825882,陶瓷衛浴設備燒製
84692359,未分類其他製品製造
53878984,畜肉批發
59148248,手工藝品零售
24682672,其他人力仲介
89524297,廢五金批發
22254169,其他產業用機械設備維修及安裝
89524297,廢五金批發
81258042,未分類其他金屬加工處理
16800112,未分類其他建材批發
22523283,建材五金（基本金屬）批發
28593222,電腦及電腦週邊設備批發
86674124,未分類其他專門營造
16102340,其他投資顧問
89753262,合板及組合木材製造
97156751,未分類其他塑膠製品製造
29027160,不動產投資開發
16971467,未分類其他機械器具批發
59634114,船上貨物裝卸
84431670,機車零件製造
84319260,建材五金（基本金屬）批發
75688109,鋼鐵冶鍊
27206482,自有不動產租賃
05151717,住宅營建
16020755,其他汽車貨運
14460742,基本金屬表面處理
25063656,其他建築工程
16454554,未分類其他專門營造
13187513,冷凍冷藏水產製造
42585357,不動產投資開發
42657871,投資有價證券
42824049,投資有價證券
16126477,自有不動產買賣
13141995,未分類其他食品、飲料及菸草製品零售
24519877,不動產投資開發
79806466,海洋水運
84703428,綜合商品批發
86442286,不動產投資開發
22257644,鐘錶及其零配件零售
27543652,不動產投資開發
24987029,淤泥疏濬工程
76445019,居家修繕用品零售
84325018,其他未分類專賣批發
75687903,綜合商品批發
53236413,未分類砂、石採取及其他礦業
27817765,不動產投資開發
80360435,不動產投資開發
28800030,電子器材、電子設備批發
75904198,不動產投資開發
28304308,船務代理
24526384,液化石油氣批發
50802011,餐廳
79879875,絲織、麻織、棉織、毛織品零售
86637206,螺絲、螺帽及鉚釘製造
66618510,雕塑品零售
66618510,雕塑品零售
66618510,雕塑品零售
66618510,雕塑品零售
66618510,雕塑品零售
28658527,未分類其他食品批發
36919314,國產家用家具零售
80367465,魚類批發
81157945,冷凍冷藏水產製造
27219254,保健營養食品批發
70429189,自有不動產買賣
80701623,冷凍、通風、空調系統裝修工程
81057283,其他未分類金屬製品製造
22547378,消防設備批發
80372495,電腦套裝軟體批發
80728496,污水處理廠營建
84336958,未分類其他專門營造
25171043,自有不動產買賣
49766781,汽車貨櫃貨運
86686310,汽車貨櫃貨運
13150353,不動產仲介
16123507,船上貨物裝卸
24529299,不動產仲介
27227584,不動產仲介
28595517,不動產仲介
53230570,不動產投資開發
53578488,不動產仲介
53905862,自有不動產買賣
54822637,不動產仲介
70546139,其他民間融資
23651291,建材五金（基本金屬）批發
58635038,全新機車零售
81270881,其他產業用機械設備維修及安裝
24529299,不動產仲介
59003799,其他非酒精飲料製造
79850568,塑膠、橡膠建材製品批發
81276007,塑膠袋製品製造
84431670,機車零件製造
53794211,不動產投資開發
86687839,其他投資顧問
13191002,鋼鐵鍛品製造
23271790,未分類其他土木工程
70417466,金屬結構及建築組件批發
28300979,其他化粧品批發
22257089,複合支援服務
23352385,全新機車零售
75669974,砂糖製造
80379075,建築鋼架組立
85828353,未分類其他專門營造
15176809,鋼鐵冶鍊
16478866,土地開發
53596394,不動產投資開發
76400478,建材五金（基本金屬）批發
28744158,未分類其他食品批發
54616995,不動產投資開發
28300041,其他汽車維修
23469126,其他投資顧問
81239658,金屬裁剪、焊接處理
27683246,不動產投資開發
59206008,藝術表演活動籌辦、監製與經紀
80049791,自有不動產租賃
27840631,管道工程
22061748,自有不動產租賃
59310065,不動產投資開發
10285764,廚櫃零售
25749453,其他運動場館
24661016,切花、盆栽批發
28298278,建築物一般清潔服務
97157251,未分類其他建材批發
84757459,電腦及電腦週邊設備批發
27600392,砂石批發
75994493,未分類其他金屬加工處理
53250250,工業設計
80166663,建材五金（基本金屬）批發
07066907,棉纖維處理
84599277,包裝飲用水製造
84599277,包裝飲用水製造
84599277,包裝飲用水製造
13192918,建材五金（基本金屬）批發
45141568,移工仲介
79845475,自行車製造
65040700,其他汽車貨運
53591428,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
53898665,未分類其他專門營造
86083628,運輸工具（機車、汽車除外）批發
23660876,其他化學原材料及其製品批發
53249825,其他紡織製成品製造
81125846,未分類其他木竹製品製造
27890575,未分類其他專門營造
53574954,未分類其他綜合商品零售
24421425,自有不動產租賃
45147970,投資有價證券
24519877,不動產投資開發
22143045,輸送機、堆高機、起重機製造
42617111,其他發電、輸電及配電機械製造
23328203,其他商品批發經紀
53911029,電力供應
23328203,其他商品批發經紀
13197414,紙張（板）批發
16476467,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
82069977,建材五金（基本金屬）批發
27423235,建材五金（基本金屬）批發
28744158,未分類其他食品批發
89266241,中藥批發
80352343,餐廳
80352343,餐廳
89436978,其他產業用機械設備維修及安裝
80352343,餐廳
22143045,輸送機、堆高機、起重機製造
04565958,基礎工程
12179058,綜合商品批發
23750736,其他金屬建築組件製造
70443491,投資有價證券
07014900,電子器材、電子設備批發
23641338,其他化學原材料製造
16205893,事務機械設備製造
22101116,矽晶圓製造
28698133,其他影片及電視節目製作
70384367,茶葉零售
39604252,電子連接器（線）製造
16433242,電子連接器（線）製造
20736042,其他電子、通訊設備及其零組件批發
53097812,投資有價證券
28690147,其他投資顧問
04241868,其他未分類專賣批發
11930208,不動產投資開發
16144496,其他建築工程
55911559,未分類其他專門營造
86153551,不動產投資開發
28449509,自有不動產租賃
29062095,土地開發
53751402,其他工程服務及相關技術顧問
54188608,自有不動產租賃
80015808,自有不動產租賃
80015808,自有不動產租賃
11113500,棉纖維處理
97478710,附駕駛之小客車租賃
24454086,電影片製作
86327878,不動產投資開發
70440564,服裝批發
89550029,電腦套裝軟體批發
19004316,被動電子元件製造
53209324,其他資料處理、主機及網站代管服務
25106938,未分類其他資訊服務
84947607,其他投資顧問
70843573,財產保險代理
27875737,其他殯葬及寵物生命紀念相關服務
28645360,人身保險經紀
33205454,桶裝瓦斯零售
80551906,氣體燃料供應
89702834,桶裝瓦斯零售
05712099,其他化學原材料及其製品批發
42996112,電子器材、電子設備批發
54018273,其他管理顧問
27510511,財產保險經紀
80287239,財產保險經紀
84200994,人身保險經紀
28472374,財產保險經紀
28621120,不動產仲介
12684149,財產保險經紀
28181951,投資有價證券
11059409,室內裝潢工程
23052232,室內裝潢工程
30970643,其他建築工程
86155523,不動產投資開發
28228127,糖果餅乾批發
53331401,投資有價證券
22135755,其他膳食及菜餚製造
22135755,其他膳食及菜餚製造
70392248,其他電腦程式設計
86513021,廣告代理商
22361153,其他商品批發經紀
54652437,未分類其他資訊服務
97301848,廣告代理商
28689155,未分類其他電力設備及配備製造
86151527,其他商品批發經紀
16600825,自有不動產租賃
22289266,中藥製造
70541325,其他染整
29072066,未分類其他食品批發
70576604,汽油零售
70755199,室內裝潢工程
05156902,其他電子、通訊設備及其零組件批發
89004063,針織內衣製造
84494490,廣告代理商
86517650,不動產投資開發
54652437,未分類其他資訊服務
28940927,財產保險代理
30917275,建材五金（基本金屬）批發
42364158,其他飲料店
42833390,咖啡批發
80088772,氣體燃料供應
80699886,氣體燃料供應
84918758,原動機批發
16450092,氮肥、磷肥、鉀肥製造
04532182,其他商品批發經紀
89477822,其他商品批發經紀
89477822,其他商品批發經紀
89477962,未分類其他全新商品零售
89447047,投資有價證券
89477822,其他商品批發經紀
89477822,其他商品批發經紀
89477822,其他商品批發經紀
29048833,超級市場
28074002,財產保險經紀
29124748,財產保險代理
53552585,財產保險代理
53936703,電腦及電腦週邊設備批發
38428882,電子器材、電子設備批發
04465108,金屬結構製造
53763625,餐廳
54163732,瓷磚批發
97128469,不動產投資開發
27645089,不動產投資開發
72627191,餐館、餐廳
72627191,餐館、餐廳
23506001,未分類其他專門營造
28461502,自有不動產租賃
43943590,未分類其他食品、飲料及菸草製品零售
85897338,未分類其他專門營造
28077459,餐廳
28869451,貼面石材批發
53861484,西藥批發
84518155,石作工程
86264249,未分類其他土木工程
80555591,其他布疋批發
96938645,其他家用電器批發
80164460,服裝批發
28708667,不動產投資開發
97175125,其他管理顧問
97447647,自有不動產買賣
12989536,其他管理顧問
89485111,紡織紗批發
84469443,電腦製造
12861550,投資有價證券
28002373,水電工程
54362916,未分類其他紡紗紡製
80305601,其他工程服務及相關技術顧問
28453783,自有不動產買賣
29025297,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
89938796,其他商品批發經紀
28399634,未分類其他服飾品零售
24732770,觀光旅館
12183834,翻譯服務
52502497,室內裝修工程
28453783,自有不動產買賣
84673698,未分類其他專門營造
77435989,金屬線製品製造
16605130,絲織、麻織、棉織、毛織品批發
16605130,絲織、麻織、棉織、毛織品批發
24484547,自有不動產租賃
86865398,絲織、麻織、棉織、毛織品批發
86865398,絲織、麻織、棉織、毛織品批發
22289266,中藥製造
27339482,絲織、麻織、棉織、毛織品批發
84900928,旅館
03242262,未分類其他機械器具批發
04824499,家電材料批發
23325368,金（銀）飾批發
24775411,其他電腦程式設計
27754847,未分類其他機械器具批發
29821316,其他化學原材料及其製品批發
97189845,入口網站經營
07014916,梭織布染整
10343407,飲酒店
20781051,飲料零售
22099863,未分類其他通訊傳播設備製造
22101235,壓縮機製造
24548155,吃到飽餐廳
24702993,消防警報設備裝修工程
25147987,原動機批發
27808626,保健營養食品批發
42618033,建築設計、顧問
53100719,電腦套裝軟體批發
54017942,未分類其他土木工程
65671754,其他電腦程式設計
71135057,動物用西藥製造
72912420,餐館、餐廳
89930746,其他石油及煤製品製造
12853518,投資有價證券
28453783,自有不動產買賣
80132952,投資有價證券
84673698,未分類其他專門營造
84263300,汽車輪胎批發
04633597,自有不動產買賣
13139148,投資有價證券
52363798,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
53532667,自有不動產租賃
16774249,投資有價證券
53777352,污染防治設備製造
24942044,不動產投資開發
28654732,室內裝潢工程
12862615,水果批發
24496190,不動產投資開發
97433019,建材五金（基本金屬）批發
05132986,電子器材、電子設備批發
05700592,瓦楞紙板（箱）製造
54180423,其他廣告服務
23052232,室內裝潢工程
24470038,不動產投資開發
52610685,其他動植物油脂製造
16793365,其他人力仲介
38455769,彩券銷售
16273580,投資有價證券
35187543,投資有價證券
35193307,投資有價證券
84705299,投資有價證券
53418645,不動產投資開發
24229785,未分類其他製品製造
55656776,其他建築工程
86414562,未分類其他土木工程
94677933,未分類其他土木工程
96998474,水電工程
28217796,自有不動產租賃
84684512,家用電冰箱製造
24339994,其他商品批發經紀
28218824,其他管理顧問服務
45899232,其他發電、輸電及配電機械製造
28134178,自有不動產買賣
07656805,其他未分類金屬製品製造
54333103,其他投資顧問
28490128,不動產投資開發
16293208,其他廣告服務
28176937,其他商品批發經紀
54175076,公開展示廣告
16382617,家電材料批發
34725952,未分類其他塑膠製品製造
86687113,不動產投資開發
16293208,其他廣告服務
16860552,其他工程服務及相關技術顧問
24559758,商業設計
28176937,其他商品批發經紀
47097624,景觀建築服務
54175076,公開展示廣告
22221180,不動產投資開發
35320697,機車零件製造
72160119,未分類其他土木工程
86686867,不動產投資開發
97442299,量測設備批發
97442299,量測設備批發
97442299,量測設備批發
97442299,量測設備批發
97442299,量測設備批發
25184700,乳製品（奶粉除外）批發
53324936,未分類其他娛樂及休閒服務
37829142,投幣式兒童騎乘機械玩具店
45206098,未分類其他建材批發
45452703,室內裝潢工程
72642720,其他遊戲場
84317615,真皮鞋類及其配件批發
07066907,棉纖維處理
31691057,其他廣告服務
20913187,電視節目製作
04413051,電腦及電腦週邊設備批發
31537914,手搖飲店
34230543,被動電子元件製造
16887166,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
24410905,醫療耗材批發
53955551,複合支援服務
12267995,其他化學原材料及其製品批發
23589972,其他化學原材料及其製品批發
23629572,其他化學原材料及其製品批發
28662254,基本鋁件製造
52906287,其他建築工程
80125586,建材五金（基本金屬）批發
52610685,其他動植物油脂製造
27739522,保健營養食品批發
20744084,遊覽車客運
27303914,未分類其他娛樂及休閒服務
12305479,不動產投資開發
16247628,其他辦公用機械器具批發
70442768,不動產仲介
86031586,旅行業
27522811,成畜批發
66588375,其他機電、電信及電路設備安裝
16318881,住宅營建
23978971,房屋設備安裝工程
35130113,機車零件製造
53681820,自有不動產租賃
89961389,不動產投資開發
23588039,其他未分類電子零組件製造
27323708,自有不動產租賃
34735585,未分類其他非金屬家具製造
54832121,管道工程
42750882,廣告代理商
53436019,自有不動產買賣
53534026,百貨公司
53760970,投資有價證券
53761366,投資有價證券
53958945,全新汽車批發
86616906,產業用飲水設備製造
25027408,住宅營建
28745213,不動產投資開發
53421542,不動產投資開發
97046798,不動產投資開發
97401419,自有不動產買賣
16743605,投資有價證券
24329715,百貨公司
05637971,印刷電路板製造
16292073,投資有價證券
16618395,投資有價證券
23988936,百貨公司
89664992,不動產投資開發
89303695,電子器材、電子設備批發
22818483,不動產投資開發
34461728,紙張（板）批發
12363385,自有不動產買賣
86317415,室內裝潢工程
04207221,未分類其他土木工程
05707618,百貨公司
16740311,其他管理顧問
22553878,投資有價證券
53113432,百貨公司
09468603,不動產投資開發
35883295,食品、飲料及菸草製作用機械設備製造
23492148,未分類其他個人服務
29052006,投資有價證券
16970663,其他投資顧問
27931908,自有不動產租賃
28067945,其他投資顧問
86379729,投資有價證券
97169355,自有不動產租賃
97169469,其他投資顧問
04865462,未分類其他電力設備及配備製造
27378077,投資有價證券
20898854,未分類其他塑膠製品製造
23403336,未分類其他橡膠製品製造
33060226,合成橡膠原料製造
33852557,塑膠板、管材等製造
34279897,塑膠袋製品製造
36205837,染料及顏料製造
84406742,塑膠袋製品製造
12860948,不動產投資開發
86028870,公證人事務服務
23550575,金屬門窗（框）製造
28900404,管道工程
84600345,金屬門窗（框）製造
54726254,殯葬禮儀服務
55389357,鋼鐵冶鍊
02441658,基本金屬表面處理
13070648,其他未分類專用機械設備製造
20904011,塗料製造
27461080,土木工程顧問
53725910,測量及非建築工程製圖服務
27461080,土木工程顧問
53725910,測量及非建築工程製圖服務
03080219,住宅營建
24276668,住宅營建
80116094,一般事業廢棄物處理
35130113,機車零件製造
80748394,未分類其他通用機械設備製造
86248229,住宅營建
29159632,不動產投資開發
83126526,金屬結構及建築組件批發
89604159,自有不動產租賃
35268469,塑膠板、管材等製造
22991429,未分類其他製品製造
96872735,其他汽車零件製造
22419900,證券投資顧問
54314197,電纜裝修工程
20861420,不動產投資開發
23222341,其他汽車貨運
36552651,證券商
04633597,自有不動產買賣
12774676,代他人管理出租市場
53117612,未分類其他專門營造
45139599,未分類其他專門設計服務
54206161,廣告代理商
12211281,其他金屬建築組件製造
16701464,基礎工程
23817482,鑄鋼件鑄造
54301284,未分類其他燃料及相關產品零售
27812121,不動產投資開發
54301284,未分類其他燃料及相關產品零售
53189615,服裝批發
34424978,紡織及成衣機械批發
43834777,水泥及混凝土製品製造
54927272,精密化學材料製造
16886005,銅鑄造
27779501,塑膠袋製品製造
80141354,一般事業廢棄物清除
99469575,電力設備器材批發
41032961,停車場管理
89243867,移工仲介
82046026,咖啡批發
23715099,竹製品製造
27634386,自有不動產租賃
44962285,公路汽車客運
28657007,蔬菜批發
44962285,公路汽車客運
12872613,絲織、麻織、棉織、毛織品批發
96905454,其他未分類專賣批發
70881920,國產菸酒批發
89709816,其他人力仲介
45011782,其他未分類電子零組件製造
80657936,貼面石材批發
28851059,自有不動產買賣
31300690,塑膠袋製品製造
22409635,國產家用家具批發
12715902,其他廣告服務
42179941,非電動自行車及非電動自行車零件批發
53187898,其他建築設備安裝
89310561,其他回收物料批發
12803476,西藥批發
54807761,房屋設備安裝工程
97366601,其他金屬加工用機械設備製造
16307765,公開展示廣告
27380926,投資有價證券
80558648,投資有價證券
89477962,未分類其他全新商品零售
16096516,投資有價證券
80331782,投資有價證券
96970638,投資有價證券
16096516,投資有價證券
80331782,投資有價證券
96970638,投資有價證券
28781060,自有不動產買賣
07682557,手工藝品零售
99808603,找不到此統編
16318881,住宅營建
27290565,投資有價證券
27808626,保健營養食品批發
91759468,未分類其他專門營造
97418039,塑膠皮、塑膠布製造
16836821,自有不動產租賃
54500707,不動產買賣
12202972,其他商品批發經紀
45911735,電線及電纜製造
86691377,印刷電路板製造
16436748,不動產投資開發
35836625,建材五金（基本金屬）批發
04633983,農藥製造
54866402,不動產投資開發
69598637,餐廳
22659295,不動產投資開發
22267777,梭織布染整
80333058,未分類其他家用電器製造
80503124,其他未分類金融服務
24350126,其他未分類非金屬礦物製品製造
04789211,螺絲、螺帽及鉚釘製造
23555277,其他未分類專賣批發
80436414,紡織機械設備製造
86964756,平板玻璃批發
89783364,其他汽車貨運
34106066,糖果餅乾零售
24374149,未分類其他專門營造
45045571,其他金屬建材批發
13004845,室內裝潢工程
24260693,其他管理顧問
69657608,預拌混凝土製造
84710883,一般廢棄物處理
97397999,其他未分類專用機械設備製造
22601576,電子器材、電子設備批發
23911326,絲織、麻織、棉織、毛織品批發
54537752,其他家用電器批發
89672698,電子器材、電子設備批發
15581125,找不到此統編
16834268,玻璃纖維製造
54132106,自有不動產租賃
54258131,其他建物完工裝修工程
86790860,未分類其他專門營造
02631290,未分類其他土木工程
70456740,自有不動產買賣
04244393,不動產投資開發
23857717,未分類其他機械器具批發
24278075,自有不動產租賃
89998914,未分類其他全新商品零售
16095404,其他汽車零件製造
24893212,餐廳
45011782,其他未分類電子零組件製造
53286264,綜合商品批發
80594237,不動產投資開發
31345346,其他未分類專用機械設備製造
53488352,未分類其他建材批發
86832290,其他人力仲介
27796380,其他石材製品製造
34176294,未分類其他家用器具及用品零售
42985699,其他外燴及團膳承包
22766020,未分類其他食品批發
13035951,其他染整
16727268,其他染整
79955280,餐廳
84570243,梭織布染整
86093870,塑膠、橡膠建材製品批發
22985171,汽車車體、車身製造
80005652,其他汽車零件製造
80540752,茶葉批發
97366601,其他金屬加工用機械設備製造
80184971,其他管理顧問
23987731,不動產投資開發
27553594,其他化學原材料及其製品批發
86919296,不動產投資開發
27667225,不動產投資開發
64852223,未分類其他土木工程
97248817,自有不動產買賣
53353636,服裝批發
80118749,未分類其他土木工程
80118749,未分類其他土木工程
97241130,不動產投資開發
22689235,塑膠成型模具製造
55389357,鋼鐵冶鍊
06035982,建材五金（基本金屬）批發
53478559,自有不動產買賣
23374888,金屬裁剪、焊接處理
89837431,未分類其他土木工程
97417762,其他投資顧問
22069853,預拌混凝土製造
89325570,金屬用車床、銑床、鑽床製造
22965273,家用電扇製造
22278063,其他金屬刀具及手工具製造
51809343,未分類其他製品製造
55966110,其他未分類金屬製品製造
84346772,未分類其他電力設備及配備製造
86629487,鑄管鑄造
55288272,地板材製造（未組裝）
97397029,照相機製造
97447647,自有不動產買賣
56651200,金屬用車床、銑床、鑽床製造
97249891,不動產投資開發
51315159,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
52363798,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
52572211,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
52611761,居家修繕用品零售
52816217,其他金屬建材批發
23250583,普通倉儲經營
86028870,公證人事務服務
55877948,其他金屬刀具及手工具製造
55982771,其他金屬刀具及手工具製造
27790941,投資有價證券
52945113,金屬用車床、銑床、鑽床製造
60206441,課業輔導及補習教學
23179610,不動產投資開發
55877948,其他金屬刀具及手工具製造
24934797,汽車零件、汽車百貨零售
86117471,其他未分類食品製造
97575467,其他金屬刀具及手工具製造
19294949,找不到此統編
27790626,自有不動產買賣
80558128,其他投資顧問
24829177,工商展覽籌辦
28442105,餐廳
70666817,汽車零件、汽車百貨批發
80558128,其他投資顧問
84234761,不動產投資開發
16836821,自有不動產租賃
75723801,不動產投資開發
54909248,綜合商品批發
28312171,潤滑油零售
22704708,未分類其他通用機械設備製造
23491160,其他金屬刀具及手工具製造
28745662,綜合商品批發
45118068,蔬菜批發
53635431,不動產投資開發
86271044,金屬裁剪、焊接處理
23116313,不動產投資開發
28915217,其他廣告服務
86838127,未分類其他土木工程
89698070,塑膠成型模具製造
52434908,其他金屬刀具及手工具製造
89519225,綜合商品批發
12801532,國產菸酒批發
23556732,室內裝潢工程
80055575,醫療機械設備批發
97554723,其他金屬刀具及手工具製造
53148256,不動產仲介
22405981,電子及半導體生產用機械設備製造
80234971,未分類其他電腦週邊設備製造
12267995,其他化學原材料及其製品批發
12267995,其他化學原材料及其製品批發
23589972,其他化學原材料及其製品批發
23589972,其他化學原材料及其製品批發
23629572,其他化學原材料及其製品批發
23629572,其他化學原材料及其製品批發
52359014,其他金屬刀具及手工具製造
55748425,其他金屬刀具及手工具製造
03051501,電子器材、電子設備批發
54100049,未分類其他食品批發
12744343,住宅營建
23371496,不動產投資開發
23641978,膳食及菜餚罐頭製造
27824843,人力供應
51821108,非酒精飲料批發
54231366,不動產仲介
22063416,海上浮動設施製造
08005598,其他未分類專用機械設備製造
27651130,麵食品零售
28757667,食用油脂批發
52615181,西點麵包零售
84074265,住宅營建
51821108,非酒精飲料批發
60385211,庭園景觀工程
97220043,冷凍調理食品批發
04827138,其他汽車零件製造
16576872,自有不動產買賣
24910205,管道工程
89548495,住宅營建
24826967,室內裝潢工程
84161227,其他人力仲介
84694309,其他未分類金屬製品製造
12974203,眼鏡及其零配件零售
23530966,眼鏡及其零配件批發
24863385,其他公用事業設施工程
55831654,木製家具製造
31177468,金屬門窗（框）製造
68713309,未分類其他機械器具批發
23291070,其他花卉栽培
84858013,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
23712868,其他金屬刀具及手工具製造
45522715,自有不動產租賃
86560620,電腦及電腦週邊設備批發
97353423,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
12841871,其他金屬切削工具機製造
70607445,投資有價證券
12910264,其他未分類電子零組件製造
39665784,未分類其他食品、飲料及菸草製品零售
12746320,未分類其他服飾品批發
13078748,未分類其他專門營造
22374426,其他金屬切削工具機製造
22764156,投資有價證券
80063414,未分類其他機械器具批發
89555973,皮革及毛皮整製
97353423,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
25065943,衛星電視頻道經營
28707479,進口菸酒批發
52438046,未分類其他光學儀器及設備製造
52590175,其他體育用品製造
54897073,自有不動產租賃
12819385,其他未分類金融服務
16917035,住宅營建
45883745,其他體育用品製造
53981707,冰果店、冷（熱）飲店
16089901,廣告代理商
23102042,鋼板（捲）、鋼帶、鋼片製造
14426575,找不到此統編
16643802,西點麵包零售
22766020,未分類其他食品批發
24619215,冷凍調理食品批發
27854819,其他外燴及團膳承包
28374866,調味料（辛、香料除外）批發
53169174,未分類其他食品批發
80594026,飲料零售
16578345,投資有價證券
23001895,其他金屬切削工具機製造
23416780,其他未分類金融服務
27398290,連鎖速食店
38859919,西點麵包零售
52307500,基本金屬表面處理
54586205,西點麵包批發
70666817,汽車零件、汽車百貨批發
97072654,投資有價證券
12816628,投資有價證券
16407172,金屬裁剪、焊接處理
16440757,其他建築工程
22930612,金屬裁剪、焊接處理
27500909,不動產投資開發
27667225,不動產投資開發
51814009,信用合作社
64937623,未分類其他土木工程
72058206,不動產投資開發
80077888,不動產投資開發
84613741,未分類其他土木工程
97182060,印刷
45149040,建築物一般清潔服務
52400800,塑膠皮、塑膠布製造
97543590,其他未分類專用機械設備製造
22777309,鑄鐵件鑄造
59169593,鑄鐵件鑄造
84437175,金屬用車床、銑床、鑽床製造
84819552,未分類其他機械器具批發
45582924,醫院
51272200,其他金屬刀具及手工具製造
60291896,投資有價證券
04379292,其他未分類化學製品製造
86142794,其他商品批發經紀
20972349,電腦製造
57132939,鐘錶製造
13051163,綜合商品批發
22911832,未分類其他塑膠製品製造
51933315,未分類其他通用機械設備製造
53285363,國產家用家具批發
34219456,造紙機械設備製造
01985288,未分類其他非金屬家具製造
28151909,人身保險代理
50830430,不動產轉租賃
24400603,汽車零件、汽車百貨批發
24400603,汽車零件、汽車百貨批發
54688033,不動產投資開發
53972931,自來水總管及市區管線營建
23222200,投資有價證券
23100500,水電工程
53850233,中古汽車批發
23179610,不動產投資開發
97486417,投資有價證券
22763446,其他體育用品製造
23984426,不動產投資開發
70384367,茶葉零售
27996417,投資有價證券
59003799,其他非酒精飲料製造
23503047,其他未分類專用機械設備製造
97413843,抽（通）風機製造
16038360,其他化學原材料製造
03069208,觀光旅館
56039219,棉梭織布製造
57231902,水泥及混凝土製品製造
13004423,其他化粧品製造
16832727,家用瓦斯器具批發
23113940,金屬家具製造
53304002,投資有價證券
53304002,投資有價證券
23102042,鋼板（捲）、鋼帶、鋼片製造
28902141,投資有價證券
52615181,西點麵包零售
12606571,投資有價證券
52359014,其他金屬刀具及手工具製造
70806628,非酒精飲料批發
04827138,其他汽車零件製造
12267995,其他化學原材料及其製品批發
16513580,其他未分類專用機械設備製造
23629572,其他化學原材料及其製品批發
56165003,棉紡紗（線）紡製
86255706,其他建築工程
52886780,未分類其他機械器具批發
57231902,水泥及混凝土製品製造
89838023,市區下水道土木工程
22069853,預拌混凝土製造
52590175,其他體育用品製造
89838023,市區下水道土木工程
52438046,未分類其他光學儀器及設備製造
80031413,自有不動產租賃
89838023,市區下水道土木工程
96892090,汽油零售
27790941,投資有價證券
22120417,鋁合金鑄造
22210022,鑄鐵件鑄造
23700883,未分類其他通用機械設備製造
84858013,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發
16745097,投資有價證券
53113432,百貨公司
86788581,土木工程顧問
51814009,信用合作社
25673067,畜肉零售
86179412,其他金屬刀具及手工具製造
89950860,非酒精飲料批發
04431804,未分類其他通用機械設備製造
12362365,電線及電纜製造
23019109,其他未分類金屬製品製造
